Freq.	V(vout)
Step Information: Rc=100  (Run: 1/18)
2.00853529061578e+003	(2.23243729359308e+000dB,-1.79968603201485e+002°)
2.02250575837034e+003	(2.23243731262243e+000dB,-1.79968839159205e+002°)
2.03657339841269e+003	(2.23243733138971e+000dB,-1.79969073619787e+002°)
2.05073888662953e+003	(2.23243734989855e+000dB,-1.79969306594499e+002°)
2.06500290360874e+003	(2.23243736815249e+000dB,-1.79969538094532e+002°)
2.07936613467207e+003	(2.23243738615543e+000dB,-1.79969768131008e+002°)
2.09382926990802e+003	(2.23243740391025e+000dB,-1.79969996714980e+002°)
2.10839300420509e+003	(2.23243742142095e+000dB,-1.79970223857431e+002°)
2.12305803728508e+003	(2.23243743869031e+000dB,-1.79970449569275e+002°)
2.13782507373673e+003	(2.23243745572224e+000dB,-1.79970673861354e+002°)
2.15269482304962e+003	(2.23243747251942e+000dB,-1.79970896744444e+002°)
2.16766799964818e+003	(2.23243748908547e+000dB,-1.79971118229256e+002°)
2.18274532292608e+003	(2.23243750542377e+000dB,-1.79971338326431e+002°)
2.19792751728076e+003	(2.23243752153688e+000dB,-1.79971557046542e+002°)
2.21321531214825e+003	(2.23243753742830e+000dB,-1.79971774400097e+002°)
2.22860944203819e+003	(2.23243755310069e+000dB,-1.79971990397542e+002°)
2.24411064656916e+003	(2.23243756855781e+000dB,-1.79972205049252e+002°)
2.25971967050419e+003	(2.23243758380171e+000dB,-1.79972418365540e+002°)
2.27543726378653e+003	(2.23243759883607e+000dB,-1.79972630356657e+002°)
2.29126418157573e+003	(2.23243761366320e+000dB,-1.79972841032786e+002°)
2.30720118428384e+003	(2.23243762828654e+000dB,-1.79973050404052e+002°)
2.32324903761205e+003	(2.23243764270851e+000dB,-1.79973258480510e+002°)
2.33940851258738e+003	(2.23243765693169e+000dB,-1.79973465272160e+002°)
2.35568038559980e+003	(2.23243767095938e+000dB,-1.79973670788936e+002°)
2.37206543843947e+003	(2.23243768479393e+000dB,-1.79973875040714e+002°)
2.38856445833435e+003	(2.23243769843816e+000dB,-1.79974078037305e+002°)
2.40517823798799e+003	(2.23243771189432e+000dB,-1.79974279788464e+002°)
2.42190757561765e+003	(2.23243772516538e+000dB,-1.79974480303884e+002°)
2.43875327499260e+003	(2.23243773825351e+000dB,-1.79974679593197e+002°)
2.45571614547280e+003	(2.23243775116181e+000dB,-1.79974877665981e+002°)
2.47279700204773e+003	(2.23243776389255e+000dB,-1.79975074531749e+002°)
2.48999666537558e+003	(2.23243777644763e+000dB,-1.79975270199963e+002°)
2.50731596182266e+003	(2.23243778883039e+000dB,-1.79975464680021e+002°)
2.52475572350313e+003	(2.23243780104248e+000dB,-1.79975657981268e+002°)
2.54231678831894e+003	(2.23243781308623e+000dB,-1.79975850112992e+002°)
2.56000000000013e+003	(2.23243782496454e+000dB,-1.79976041084424e+002°)
2.57780620814533e+003	(2.23243783667911e+000dB,-1.79976230904739e+002°)
2.59573626826261e+003	(2.23243784823239e+000dB,-1.79976419583054e+002°)
2.61379104181055e+003	(2.23243785962717e+000dB,-1.79976607128439e+002°)
2.63197139623967e+003	(2.23243787086469e+000dB,-1.79976793549902e+002°)
2.65027820503406e+003	(2.23243788194751e+000dB,-1.79976978856401e+002°)
2.66871234775341e+003	(2.23243789287793e+000dB,-1.79977163056838e+002°)
2.68727471007519e+003	(2.23243790365806e+000dB,-1.79977346160062e+002°)
2.70596618383727e+003	(2.23243791428960e+000dB,-1.79977528174873e+002°)
2.72478766708074e+003	(2.23243792477477e+000dB,-1.79977709110014e+002°)
2.74374006409305e+003	(2.23243793511580e+000dB,-1.79977888974179e+002°)
2.76282428545148e+003	(2.23243794531446e+000dB,-1.79978067776009e+002°)
2.78204124806685e+003	(2.23243795537255e+000dB,-1.79978245524096e+002°)
2.80139187522764e+003	(2.23243796529219e+000dB,-1.79978422226978e+002°)
2.82087709664427e+003	(2.23243797507566e+000dB,-1.79978597893146e+002°)
2.84049784849383e+003	(2.23243798472426e+000dB,-1.79978772531040e+002°)
2.86025507346503e+003	(2.23243799424026e+000dB,-1.79978946149050e+002°)
2.88014972080350e+003	(2.23243800362509e+000dB,-1.79979118755517e+002°)
2.90018274635740e+003	(2.23243801288074e+000dB,-1.79979290358735e+002°)
2.92035511262332e+003	(2.23243802200920e+000dB,-1.79979460966950e+002°)
2.94066778879257e+003	(2.23243803101184e+000dB,-1.79979630588356e+002°)
2.96112175079769e+003	(2.23243803989076e+000dB,-1.79979799231105e+002°)
2.98171798135941e+003	(2.23243804864749e+000dB,-1.79979966903298e+002°)
3.00245747003377e+003	(2.23243805728372e+000dB,-1.79980133612991e+002°)
3.02334121325976e+003	(2.23243806580111e+000dB,-1.79980299368194e+002°)
3.04437021440713e+003	(2.23243807420110e+000dB,-1.79980464176871e+002°)
3.06554548382462e+003	(2.23243808248550e+000dB,-1.79980628046940e+002°)
3.08686803888851e+003	(2.23243809065611e+000dB,-1.79980790986274e+002°)
3.10833890405149e+003	(2.23243809871430e+000dB,-1.79980953002703e+002°)
3.12995911089186e+003	(2.23243810666143e+000dB,-1.79981114104009e+002°)
3.15172969816316e+003	(2.23243811449922e+000dB,-1.79981274297933e+002°)
3.17365171184398e+003	(2.23243812222938e+000dB,-1.79981433592173e+002°)
3.19572620518830e+003	(2.23243812985282e+000dB,-1.79981591994380e+002°)
3.21795423877605e+003	(2.23243813737176e+000dB,-1.79981749512166e+002°)
3.24033688056409e+003	(2.23243814478691e+000dB,-1.79981906153099e+002°)
3.26287520593749e+003	(2.23243815210025e+000dB,-1.79982061924703e+002°)
3.28557029776121e+003	(2.23243815931262e+000dB,-1.79982216834465e+002°)
3.30842324643216e+003	(2.23243816642618e+000dB,-1.79982370889826e+002°)
3.33143514993153e+003	(2.23243817344153e+000dB,-1.79982524098188e+002°)
3.35460711387759e+003	(2.23243818036079e+000dB,-1.79982676466912e+002°)
3.37794025157879e+003	(2.23243818718471e+000dB,-1.79982828003318e+002°)
3.40143568408726e+003	(2.23243819391462e+000dB,-1.79982978714688e+002°)
3.42509454025263e+003	(2.23243820055181e+000dB,-1.79983128608262e+002°)
3.44891795677636e+003	(2.23243820709793e+000dB,-1.79983277691242e+002°)
3.47290707826623e+003	(2.23243821355387e+000dB,-1.79983425970790e+002°)
3.49706305729145e+003	(2.23243821992108e+000dB,-1.79983573454032e+002°)
3.52138705443794e+003	(2.23243822620038e+000dB,-1.79983720148052e+002°)
3.54588023836416e+003	(2.23243823239376e+000dB,-1.79983866059899e+002°)
3.57054378585724e+003	(2.23243823850183e+000dB,-1.79984011196583e+002°)
3.59537888188947e+003	(2.23243824452558e+000dB,-1.79984155565077e+002°)
3.62038671967532e+003	(2.23243825046676e+000dB,-1.79984299172318e+002°)
3.64556850072871e+003	(2.23243825632630e+000dB,-1.79984442025205e+002°)
3.67092543492072e+003	(2.23243826210515e+000dB,-1.79984584130601e+002°)
3.69645874053780e+003	(2.23243826780462e+000dB,-1.79984725495335e+002°)
3.72216964434020e+003	(2.23243827342561e+000dB,-1.79984866126198e+002°)
3.74805938162101e+003	(2.23243827896921e+000dB,-1.79985006029946e+002°)
3.77412919626543e+003	(2.23243828443649e+000dB,-1.79985145213303e+002°)
3.80038034081058e+003	(2.23243828982870e+000dB,-1.79985283682953e+002°)
3.82681407650566e+003	(2.23243829514668e+000dB,-1.79985421445552e+002°)
3.85343167337255e+003	(2.23243830039165e+000dB,-1.79985558507716e+002°)
3.88023441026684e+003	(2.23243830556462e+000dB,-1.79985694876032e+002°)
3.90722357493925e+003	(2.23243831066622e+000dB,-1.79985830557052e+002°)
3.93440046409753e+003	(2.23243831569779e+000dB,-1.79985965557294e+002°)
3.96176638346874e+003	(2.23243832066014e+000dB,-1.79986099883244e+002°)
3.98932264786198e+003	(2.23243832555441e+000dB,-1.79986233541356e+002°)
4.01707058123159e+003	(2.23243833038115e+000dB,-1.79986366538053e+002°)
4.04501151674072e+003	(2.23243833514131e+000dB,-1.79986498879723e+002°)
4.07314679682541e+003	(2.23243833983656e+000dB,-1.79986630572726e+002°)
4.10147777325910e+003	(2.23243834446705e+000dB,-1.79986761623387e+002°)
4.13000580721752e+003	(2.23243834903387e+000dB,-1.79986892038005e+002°)
4.15873226934416e+003	(2.23243835353790e+000dB,-1.79987021822844e+002°)
4.18765853981608e+003	(2.23243835798019e+000dB,-1.79987150984140e+002°)
4.21678600841022e+003	(2.23243836236105e+000dB,-1.79987279528100e+002°)
4.24611607457018e+003	(2.23243836668226e+000dB,-1.79987407460898e+002°)
4.27565014747350e+003	(2.23243837094332e+000dB,-1.79987534788681e+002°)
4.30538964609927e+003	(2.23243837514660e+000dB,-1.79987661517568e+002°)
4.33533599929639e+003	(2.23243837929156e+000dB,-1.79987787653646e+002°)
4.36549064585219e+003	(2.23243838337977e+000dB,-1.79987913202975e+002°)
4.39585503456155e+003	(2.23243838741202e+000dB,-1.79988038171589e+002°)
4.42643062429652e+003	(2.23243839138853e+000dB,-1.79988162565491e+002°)
4.45721888407641e+003	(2.23243839531063e+000dB,-1.79988286390658e+002°)
4.48822129313836e+003	(2.23243839917889e+000dB,-1.79988409653039e+002°)
4.51943934100841e+003	(2.23243840299367e+000dB,-1.79988532358556e+002°)
4.55087452757310e+003	(2.23243840675631e+000dB,-1.79988654513105e+002°)
4.58252836315148e+003	(2.23243841046731e+000dB,-1.79988776122554e+002°)
4.61440236856772e+003	(2.23243841412704e+000dB,-1.79988897192746e+002°)
4.64649807522413e+003	(2.23243841773696e+000dB,-1.79989017729499e+002°)
4.67881702517480e+003	(2.23243842129700e+000dB,-1.79989137738603e+002°)
4.71136077119964e+003	(2.23243842480824e+000dB,-1.79989257225825e+002°)
4.74413087687898e+003	(2.23243842827118e+000dB,-1.79989376196905e+002°)
4.77712891666873e+003	(2.23243843168667e+000dB,-1.79989494657559e+002°)
4.81035647597602e+003	(2.23243843505536e+000dB,-1.79989612613479e+002°)
4.84381515123534e+003	(2.23243843837737e+000dB,-1.79989730070332e+002°)
4.87750654998525e+003	(2.23243844165426e+000dB,-1.79989847033761e+002°)
4.91143229094564e+003	(2.23243844488593e+000dB,-1.79989963509386e+002°)
4.94559400409550e+003	(2.23243844807337e+000dB,-1.79990079502802e+002°)
4.97999333075120e+003	(2.23243845121703e+000dB,-1.79990195019584e+002°)
5.01463192364536e+003	(2.23243845431751e+000dB,-1.79990310065281e+002°)
5.04951144700630e+003	(2.23243845737542e+000dB,-1.79990424645420e+002°)
5.08463357663793e+003	(2.23243846039171e+000dB,-1.79990538765507e+002°)
5.12000000000031e+003	(2.23243846336605e+000dB,-1.79990652431024e+002°)
5.15561241629071e+003	(2.23243846629976e+000dB,-1.79990765647432e+002°)
5.19147253652526e+003	(2.23243846919342e+000dB,-1.79990878420171e+002°)
5.22758208362114e+003	(2.23243847204740e+000dB,-1.79990990754660e+002°)
5.26394279247938e+003	(2.23243847486226e+000dB,-1.79991102656295e+002°)
5.30055641006817e+003	(2.23243847763836e+000dB,-1.79991214130453e+002°)
5.33742469550686e+003	(2.23243848037643e+000dB,-1.79991325182490e+002°)
5.37454942015043e+003	(2.23243848307700e+000dB,-1.79991435817741e+002°)
5.41193236767459e+003	(2.23243848574059e+000dB,-1.79991546041521e+002°)
5.44957533416153e+003	(2.23243848836775e+000dB,-1.79991655859127e+002°)
5.48748012818615e+003	(2.23243849095897e+000dB,-1.79991765275835e+002°)
5.52564857090300e+003	(2.23243849351457e+000dB,-1.79991874296901e+002°)
5.56408249613375e+003	(2.23243849603504e+000dB,-1.79991982927564e+002°)
5.60278375045533e+003	(2.23243849852128e+000dB,-1.79992091173043e+002°)
5.64175419328859e+003	(2.23243850097339e+000dB,-1.79992199038539e+002°)
5.68099569698771e+003	(2.23243850339144e+000dB,-1.79992306529233e+002°)
5.72051014693011e+003	(2.23243850577689e+000dB,-1.79992413650291e+002°)
5.76029944160706e+003	(2.23243850812963e+000dB,-1.79992520406859e+002°)
5.80036549271484e+003	(2.23243851045011e+000dB,-1.79992626804067e+002°)
5.84071022524669e+003	(2.23243851273898e+000dB,-1.79992732847025e+002°)
5.88133557758518e+003	(2.23243851499612e+000dB,-1.79992838540830e+002°)
5.92224350159543e+003	(2.23243851722256e+000dB,-1.79992943890558e+002°)
5.96343596271886e+003	(2.23243851941891e+000dB,-1.79993048901273e+002°)
6.00491494006759e+003	(2.23243852158484e+000dB,-1.79993153578018e+002°)
6.04668242651957e+003	(2.23243852372117e+000dB,-1.79993257925825e+002°)
6.08874042881431e+003	(2.23243852582832e+000dB,-1.79993361949705e+002°)
6.13109096764929e+003	(2.23243852790689e+000dB,-1.79993465654656e+002°)
6.17373607777707e+003	(2.23243852995709e+000dB,-1.79993569045662e+002°)
6.21667780810302e+003	(2.23243853197897e+000dB,-1.79993672127689e+002°)
6.25991822178378e+003	(2.23243853397348e+000dB,-1.79993774905691e+002°)
6.30345939632636e+003	(2.23243853594065e+000dB,-1.79993877384605e+002°)
6.34730342368800e+003	(2.23243853788085e+000dB,-1.79993979569355e+002°)
6.39145241037665e+003	(2.23243853979468e+000dB,-1.79994081464850e+002°)
6.43590847755216e+003	(2.23243854168230e+000dB,-1.79994183075986e+002°)
6.48067376112824e+003	(2.23243854354449e+000dB,-1.79994284407646e+002°)
6.52575041187503e+003	(2.23243854538103e+000dB,-1.79994385464697e+002°)
6.57114059552248e+003	(2.23243854719251e+000dB,-1.79994486251995e+002°)
6.61684649286437e+003	(2.23243854897963e+000dB,-1.79994586774383e+002°)
6.66287029986312e+003	(2.23243855074200e+000dB,-1.79994687036689e+002°)
6.70921422775524e+003	(2.23243855248055e+000dB,-1.79994787043731e+002°)
6.75588050315764e+003	(2.23243855419543e+000dB,-1.79994886800315e+002°)
6.80287136817457e+003	(2.23243855588662e+000dB,-1.79994986311232e+002°)
6.85018908050532e+003	(2.23243855755500e+000dB,-1.79995085581264e+002°)
6.89783591355277e+003	(2.23243855920092e+000dB,-1.79995184615180e+002°)
6.94581415653252e+003	(2.23243856082433e+000dB,-1.79995283417739e+002°)
6.99412611458295e+003	(2.23243856242556e+000dB,-1.79995381993688e+002°)
7.04277410887593e+003	(2.23243856400511e+000dB,-1.79995480347762e+002°)
7.09176047672838e+003	(2.23243856556312e+000dB,-1.79995578484687e+002°)
7.14108757171453e+003	(2.23243856710028e+000dB,-1.79995676409178e+002°)
7.19075776377900e+003	(2.23243856861614e+000dB,-1.79995774125940e+002°)
7.24077343935071e+003	(2.23243857011157e+000dB,-1.79995871639668e+002°)
7.29113700145747e+003	(2.23243857158687e+000dB,-1.79995968955047e+002°)
7.34185086984150e+003	(2.23243857304198e+000dB,-1.79996066076753e+002°)
7.39291748107565e+003	(2.23243857447757e+000dB,-1.79996163009451e+002°)
7.44433928868047e+003	(2.23243857589353e+000dB,-1.79996259757799e+002°)
7.49611876324208e+003	(2.23243857729036e+000dB,-1.79996356326445e+002°)
7.54825839253092e+003	(2.23243857866834e+000dB,-1.79996452720030e+002°)
7.60076068162122e+003	(2.23243858002756e+000dB,-1.79996548943183e+002°)
7.65362815301138e+003	(2.23243858136830e+000dB,-1.79996645000529e+002°)
7.70686334674516e+003	(2.23243858269121e+000dB,-1.79996740896682e+002°)
7.76046882053374e+003	(2.23243858399600e+000dB,-1.79996836636250e+002°)
7.81444714987857e+003	(2.23243858528349e+000dB,-1.79996932223833e+002°)
7.86880092819513e+003	(2.23243858655340e+000dB,-1.79997027664023e+002°)
7.92353276693755e+003	(2.23243858780616e+000dB,-1.79997122961405e+002°)
7.97864529572403e+003	(2.23243858904205e+000dB,-1.79997218120559e+002°)
8.03414116246325e+003	(2.23243859026132e+000dB,-1.79997313146056e+002°)
8.09002303348151e+003	(2.23243859146402e+000dB,-1.79997408042462e+002°)
8.14629359365089e+003	(2.23243859265060e+000dB,-1.79997502814336e+002°)
8.20295554651826e+003	(2.23243859382131e+000dB,-1.79997597466231e+002°)
8.26001161443511e+003	(2.23243859497639e+000dB,-1.79997692002696e+002°)
8.31746453868839e+003	(2.23243859611590e+000dB,-1.79997786428272e+002°)
8.37531707963222e+003	(2.23243859724006e+000dB,-1.79997880747495e+002°)
8.43357201682050e+003	(2.23243859834894e+000dB,-1.79997974964899e+002°)
8.49223214914044e+003	(2.23243859944334e+000dB,-1.79998069085008e+002°)
8.55130029494706e+003	(2.23243860052290e+000dB,-1.79998163112345e+002°)
8.61077929219860e+003	(2.23243860158825e+000dB,-1.79998257051429e+002°)
8.67067199859285e+003	(2.23243860263866e+000dB,-1.79998350906771e+002°)
8.73098129170445e+003	(2.23243860367587e+000dB,-1.79998444682883e+002°)
8.79171006912318e+003	(2.23243860469878e+000dB,-1.79998538384267e+002°)
8.85286124859312e+003	(2.23243860570818e+000dB,-1.79998632015429e+002°)
8.91443776815290e+003	(2.23243860670428e+000dB,-1.79998725580864e+002°)
8.97644258627679e+003	(2.23243860768691e+000dB,-1.79998819085070e+002°)
9.03887868201690e+003	(2.23243860865648e+000dB,-1.79998912532538e+002°)
9.10174905514628e+003	(2.23243860961321e+000dB,-1.79999005927758e+002°)
9.16505672630304e+003	(2.23243861055710e+000dB,-1.79999099275217e+002°)
9.22880473713551e+003	(2.23243861148874e+000dB,-1.79999192579401e+002°)
9.29299615044834e+003	(2.23243861240797e+000dB,-1.79999285844791e+002°)
9.35763405034968e+003	(2.23243861331497e+000dB,-1.79999379075870e+002°)
9.42272154239935e+003	(2.23243861420995e+000dB,-1.79999472277116e+002°)
9.48826175375803e+003	(2.23243861509330e+000dB,-1.79999565453008e+002°)
9.55425783333754e+003	(2.23243861596484e+000dB,-1.79999658608021e+002°)
9.62071295195212e+003	(2.23243861682494e+000dB,-1.79999751746632e+002°)
9.68763030247075e+003	(2.23243861767380e+000dB,-1.79999844873316e+002°)
9.75501309997057e+003	(2.23243861851124e+000dB,-1.79999937992546e+002°)
9.82286458189136e+003	(2.23243861933800e+000dB,1.79999968891202e+002°)
9.89118800819108e+003	(2.23243862015409e+000dB,1.79999875773457e+002°)
9.95998666150247e+003	(2.23243862095913e+000dB,1.79999782649742e+002°)
1.00292638472908e+004	(2.23243862175367e+000dB,1.79999689515584e+002°)
1.00990228940127e+004	(2.23243862253828e+000dB,1.79999596366510e+002°)
1.01692671532759e+004	(2.23243862331238e+000dB,1.79999503198043e+002°)
1.02400000000007e+004	(2.23243862407634e+000dB,1.79999410005706e+002°)
1.03112248325815e+004	(2.23243862483033e+000dB,1.79999316785023e+002°)
1.03829450730506e+004	(2.23243862557473e+000dB,1.79999223531515e+002°)
1.04551641672424e+004	(2.23243862630931e+000dB,1.79999130240700e+002°)
1.05278855849588e+004	(2.23243862703466e+000dB,1.79999036908098e+002°)
1.06011128201364e+004	(2.23243862775055e+000dB,1.79998943529223e+002°)
1.06748493910138e+004	(2.23243862845714e+000dB,1.79998850099590e+002°)
1.07490988403009e+004	(2.23243862915481e+000dB,1.79998756614709e+002°)
1.08238647353493e+004	(2.23243862984353e+000dB,1.79998663070090e+002°)
1.08991506683231e+004	(2.23243863052347e+000dB,1.79998569461236e+002°)
1.09749602563724e+004	(2.23243863119440e+000dB,1.79998475783652e+002°)
1.10512971418061e+004	(2.23243863185726e+000dB,1.79998382032836e+002°)
1.11281649922676e+004	(2.23243863251127e+000dB,1.79998288204284e+002°)
1.12055675009107e+004	(2.23243863315714e+000dB,1.79998194293488e+002°)
1.12835083865773e+004	(2.23243863379485e+000dB,1.79998100295936e+002°)
1.13619913939755e+004	(2.23243863442495e+000dB,1.79998006207111e+002°)
